1000
617	5.913	37.163
618	83.979	8.865
619	64.192	34.552
620	80.968	71.57
621	79.74	0.564
622	0.789	48.658
623	13.306	37.615
624	7.361	95.225
625	79.026	37.218
626	80.579	66.495
627	79.613	61.518
628	85.402	63.176
629	44.869	76.892
630	56.761	22.411
631	21.141	68.42
632	85.431	69.474
633	43.191	37.079
634	48.47	18.008
635	43.445	46.087
636	80.8	63.994
637	2.534	88.917
638	42.53	35.382
639	22.715	36.36
640	38.173	92.303
641	28.742	18.731
642	68.805	53.453
643	54.427	35.627
644	78.889	24.006
645	44.69	23.16
646	86.601	31.041
647	65.284	19.119
648	19.777	53.855
649	49.488	46.307
650	69.94	97.736
651	80.492	17.091
652	83.194	90.078
653	49.688	51.145
654	44.926	12.973
655	64.114	56.934
656	94.526	69.05
657	70.775	91.826
658	81.793	66.776
659	16.169	12.895
660	40.798	37.249
661	11.978	98.301
662	89.172	82.524
663	66.958	87.049
664	15.115	14.941
665	91.404	16.141
666	93.836	34.348
667	92.743	84.276
668	68.251	59.427
669	16.597	19.054
670	42.474	9.321
671	91.518	86.347
672	27.326	90.191
673	65.257	33.539
674	13.05	93.267
675	33.122	86.691
676	67.609	14.923
677	40.801	46.896
678	9.403	54.503
679	22.823	3.22
680	84.084	94.662
681	76.199	73.548
682	0.64	62.622
683	22.684	28.415
684	17.01	12.74
685	55.437	35.328
686	3.959	53.071
687	33.157	35.623
688	61.96	66.717
689	29.361	75.453
690	7.497	83.454
691	8.834	99.365
692	91.36	81.387
693	58.909	56.089
694	44.784	10.681
695	2.438	35.843
696	94.855	49.445
697	28.469	34.637
698	60.591	21.499
699	19.036	76.601
700	96.088	39.656
701	54.766	61.343
702	73.846	54.378
703	50.877	37.083
704	2.656	39.331
705	78.8	71.737
706	75.172	50.492
707	24.568	46.744
708	41.977	36.675
709	91.847	33.329
710	17.679	67.562
711	52.142	68.43
712	87.227	29.244
713	51.678	45.87
714	28.699	0.216
715	91.57	50.473
716	44.797	38.862
717	90.593	61.536
718	14.276	70.51
719	13.914	79.253
720	95.63	14.806
721	75.487	8.65
722	32.494	88.45
723	3.584	80.256
724	28.306	54.322
725	41.054	5.951
726	85.758	47.372
727	96.977	73.45
728	35.035	57.589
729	60.76	54.603
730	10.733	52.561
731	56.323	37.599
732	2.396	60.038
733	80.386	0.96
734	66.576	12.342
735	61.398	8.429
736	43.566	10.959
737	88.062	81.285
738	38.295	78.622
739	9.653	5.168
740	71.159	30.056
741	23.956	34.646
742	51.608	12.468
743	97.657	96.397
744	40.391	76.92
745	92.878	75.582
746	10.704	19.967
747	33.474	66.806
748	35.034	43.18
749	72.842	90.831
750	31.01	76.178
751	48.649	30.03
752	16.049	40.96
753	97.598	99.042
754	90.023	3.517
755	55.006	39.502
756	31.369	1.691
757	63.61	29.762
758	12.822	82.152
759	98.782	8.789
760	63.669	53.082
761	62.664	60.617
762	68.679	98.207
763	69.323	47.696
764	72.947	59.505
765	65.43	47.711
766	82.193	81.97
767	67.783	96.265
768	41.185	73.946
769	12.181	96.405
770	83.376	15.976
771	9.797	22.384
772	92.258	66.472
773	26.121	41.541
774	9.141	35.48
775	6.257	3.798
776	52.521	77.201
777	98.149	35.377
778	88.978	70.835
779	15.439	57.872
780	19.85	38.246
781	44.72	0.723
782	99.921	88.946
783	81.732	86.774
784	13.46	41.873
785	28.482	66.478
786	51.948	37.416
787	26.603	61.73
788	2.543	83.224
789	46.464	79.382
790	62.667	44.147
791	1.776	34.064
792	89.924	66.132
793	18.953	66.45
794	23.764	49.935
795	10.566	80.535
796	59.164	62.317
797	57.44	12.653
798	34.145	25.079
799	56.535	72.86
800	31.306	96.256
801	2.967	64.03
802	29.883	36.56
803	91.927	49.446
804	33.121	96.003
805	90.199	87.388
806	84.9	54.809
807	94.754	26.694
808	30.996	28.822
809	1.984	78.132
810	79.068	98.718
811	71.2	5.721
812	17.744	48.752
813	95.637	97.955
814	60.042	4.927
815	73.676	59.328
816	86.288	80.709
817	49.78	92.877
818	89.468	96.807
819	98.896	43.734
820	18.797	50.696
821	51.583	33.938
822	74.973	6.719
823	14.984	30.831
824	83.01	93.293
825	33.386	0.428
826	7.384	74.776
827	28.659	25.024
828	95.728	32.424
829	78.406	45.821
830	8.999	44.924
831	48.354	14.091
832	44.0	90.954
833	68.841	25.013
834	61.324	51.743
835	26.104	80.508
836	84.529	16.433
837	91.568	27.623
838	8.607	88.393
839	51.689	45.488
840	10.142	18.863
841	46.19	37.401
842	98.227	42.962
843	51.227	66.919
844	73.24	42.288
845	35.562	85.654
846	29.677	55.363
847	0.873	95.206
848	50.878	86.454
849	94.642	90.02
850	41.246	68.638
851	16.283	42.62
852	83.034	43.834
853	88.81	59.175
854	13.489	91.495
855	69.205	82.535
856	77.505	70.123
857	59.956	30.111
858	81.774	28.107
859	0.591	77.015
860	51.074	11.167
861	19.674	20.446
862	58.075	2.021
863	32.102	18.564
864	93.56	85.091
865	81.707	93.435
866	97.93	89.798
867	89.239	70.626
868	56.721	77.882
869	98.776	50.537
870	99.52	66.79
871	29.921	10.538
872	93.466	99.15
873	17.584	49.204
874	29.427	84.535
875	91.986	15.173
876	39.201	73.366
877	73.279	57.223
878	27.609	63.74
879	41.514	99.015
880	78.767	33.667
881	20.142	53.861
882	88.283	35.264
883	6.371	4.231
884	30.97	38.233
885	98.059	16.578
886	77.757	21.093
887	82.493	51.671
888	36.341	88.005
889	60.125	21.573
890	47.13	67.427
891	83.007	87.973
892	75.783	68.374
893	21.172	20.717
894	0.848	74.492
895	43.238	57.463
896	33.94	81.195
897	28.853	18.939
898	91.782	29.232
899	20.813	31.319
900	76.692	78.321
901	81.243	5.755
902	73.072	79.637
903	4.573	85.897
904	45.447	30.982
905	76.935	26.982
906	45.141	81.766
907	38.998	70.853
908	26.544	68.424
909	55.31	84.643
910	35.743	42.387
911	86.334	23.687
912	27.303	27.376
913	49.399	87.65
914	21.172	85.901
915	74.992	87.724
916	17.554	58.979
917	89.576	12.214
918	36.034	88.336
919	27.637	9.636
920	4.908	92.151
921	74.81	60.637
922	81.782	35.0
923	90.767	41.208
924	63.532	72.05
925	40.242	1.182
926	50.547	5.754
927	6.36	41.026
928	1.372	59.201
929	73.813	23.064
930	64.611	30.02
931	48.261	4.91
932	84.807	60.178
933	40.599	0.563
934	73.508	78.533
935	0.919	13.958
936	47.41	6.912
937	78.912	42.817
938	25.129	37.774
939	70.193	75.105
940	28.941	88.896
941	47.095	23.829
942	30.73	22.363
943	27.133	92.214
944	22.724	69.142
945	61.643	93.663
946	67.434	11.221
947	2.324	41.748
948	13.04	1.892
949	9.255	72.894
950	14.165	24.021
951	75.271	15.623
952	14.194	35.157
953	46.155	33.494
954	53.348	7.123
955	58.465	90.498
956	78.832	87.424
957	56.549	43.998
958	42.732	73.036
959	33.607	75.621
960	33.217	52.298
961	39.372	56.358
962	98.942	35.973
963	92.118	15.869
964	94.122	90.709
965	57.081	53.546
966	43.104	74.065
967	54.743	49.024
968	17.0	2.134
969	28.764	50.508
970	99.806	80.765
971	15.561	23.761
972	12.014	94.491
973	85.173	8.748
974	82.441	58.617
975	26.26	34.276
976	36.58	14.004
977	27.221	57.873
978	16.845	22.177
979	49.539	59.72
980	66.579	78.741
981	81.959	12.52
982	87.042	72.187
983	32.947	69.766
984	60.421	50.172
985	28.349	23.184
986	6.823	65.787
987	24.155	25.676
988	32.051	50.629
989	12.488	99.322
990	1.566	95.691
991	43.135	16.972
992	9.474	76.593
993	94.425	85.017
994	53.747	32.869
995	96.895	44.507
996	27.657	63.874
997	2.351	54.172
998	82.145	17.585
999	40.435	87.243
1000	3.695	38.293
