500
171	1.992	15.007
172	24.595	2.537
173	50.415	18.821
174	20.493	39.742
175	92.538	14.959
176	5.364	16.264
177	1.791	35.293
178	4.868	94.003
179	67.909	34.781
180	82.567	25.687
181	56.602	58.039
182	34.83	92.554
183	55.713	51.194
184	26.533	19.901
185	96.985	89.489
186	28.92	91.896
187	1.295	87.227
188	46.528	87.381
189	58.177	55.949
190	92.042	81.887
191	78.36	74.243
192	71.042	18.746
193	8.793	6.223
194	71.94	85.891
195	36.552	39.468
196	57.897	47.56
197	76.477	14.726
198	22.114	59.331
199	44.922	67.469
200	58.912	48.74
201	7.762	18.125
202	55.354	27.574
203	86.924	17.456
204	77.211	34.867
205	43.727	24.649
206	87.058	1.551
207	70.525	54.483
208	85.084	82.067
209	34.353	13.252
210	37.029	61.15
211	83.089	68.981
212	18.518	32.634
213	69.081	11.535
214	99.814	27.603
215	74.413	6.311
216	20.497	73.13
217	48.325	46.296
218	65.131	24.283
219	73.13	0.12
220	8.693	21.589
221	22.172	68.225
222	94.187	30.963
223	7.616	28.008
224	27.886	52.122
225	40.289	25.705
226	91.809	84.594
227	43.828	56.776
228	22.757	77.948
229	54.507	59.344
230	95.151	18.577
231	39.644	51.403
232	63.164	64.515
233	62.639	63.183
234	63.42	22.687
235	83.791	16.26
236	52.254	51.914
237	20.71	50.442
238	72.226	63.42
239	32.588	78.559
240	93.131	3.568
241	23.655	92.569
242	95.276	59.468
243	40.533	12.995
244	28.497	76.415
245	6.073	23.509
246	77.072	63.994
247	46.868	1.798
248	42.103	17.087
249	63.239	55.32
250	43.949	12.572
251	75.906	24.269
252	73.701	74.323
253	81.36	34.124
254	95.754	60.057
255	34.924	39.907
256	83.367	88.681
257	13.53	79.234
258	85.806	41.329
259	24.154	55.707
260	77.289	47.619
261	16.056	29.593
262	27.951	72.583
263	48.117	53.074
264	47.765	87.44
265	27.984	88.678
266	72.109	77.37
267	25.173	96.178
268	60.863	10.33
269	10.833	31.831
270	95.891	4.192
271	97.886	62.944
272	79.8	33.059
273	35.497	77.44
274	53.595	66.551
275	56.956	43.695
276	46.919	7.151
277	49.755	70.284
278	9.697	39.476
279	58.625	85.348
280	27.125	73.34
281	59.388	98.461
282	96.405	90.269
283	49.676	15.379
284	78.614	90.827
285	20.947	2.755
286	25.628	27.171
287	99.043	12.809
288	61.03	69.266
289	12.177	1.298
290	93.443	18.704
291	85.515	75.707
292	44.123	77.352
293	47.418	15.675
294	17.633	29.038
295	45.786	25.301
296	23.432	5.48
297	64.246	34.791
298	34.897	82.775
299	21.254	61.703
300	43.783	31.252
301	12.711	37.368
302	89.977	75.862
303	76.221	19.439
304	38.866	94.14
305	87.502	30.437
306	29.991	9.537
307	64.026	56.811
308	42.755	31.236
309	15.692	64.718
310	60.73	33.52
311	79.918	53.262
312	28.366	48.293
313	53.215	62.763
314	54.761	32.187
315	79.074	47.472
316	93.605	5.919
317	17.533	67.048
318	29.432	52.4
319	79.299	7.841
320	52.8	89.439
321	19.228	90.371
322	67.568	96.157
323	57.019	47.063
324	51.828	49.536
325	51.694	64.36
326	69.913	64.64
327	32.852	76.641
328	1.578	28.865
329	16.626	54.235
330	53.534	7.518
331	59.419	85.316
332	33.943	22.833
333	81.974	80.229
334	18.031	36.396
335	96.402	80.354
336	43.037	31.41
337	62.811	69.682
338	16.8	91.205
339	66.427	79.443
340	27.502	74.372
341	2.296	5.466
342	87.084	42.727
343	41.283	3.416
344	99.1	25.786
345	21.251	39.333
346	30.954	68.449
347	73.208	18.794
348	73.022	71.253
349	13.113	0.252
350	69.716	7.341
351	25.081	38.101
352	68.18	27.884
353	47.641	95.449
354	90.557	64.583
355	66.354	67.258
356	19.891	59.062
357	59.166	17.8
358	3.424	66.356
359	27.366	57.075
360	22.642	66.446
361	95.706	95.753
362	95.251	38.791
363	94.113	24.949
364	1.481	5.727
365	20.234	98.22
366	84.698	89.444
367	27.417	18.929
368	94.637	40.858
369	82.11	19.162
370	23.422	34.862
371	79.25	54.203
372	13.78	47.088
373	28.785	41.505
374	21.323	64.684
375	76.649	51.475
376	49.98	7.721
377	34.533	62.04
378	83.889	45.345
379	63.925	3.231
380	31.342	70.625
381	55.633	62.587
382	76.307	82.069
383	18.606	15.316
384	37.458	53.0
385	15.321	87.833
386	70.424	39.823
387	47.315	38.291
388	43.661	36.777
389	27.68	57.31
390	58.0	62.518
391	64.896	36.419
392	60.3	97.717
393	4.905	54.194
394	91.726	79.321
395	77.144	38.996
396	78.724	15.017
397	10.144	56.506
398	65.693	36.561
399	64.085	73.048
400	65.364	21.325
401	55.302	66.667
402	95.465	76.079
403	88.336	43.503
404	64.018	87.821
405	38.023	40.081
406	51.005	87.23
407	49.997	8.52
408	46.068	26.809
409	50.427	18.532
410	33.43	87.273
411	71.268	86.86
412	95.858	35.941
413	23.098	78.919
414	10.075	74.282
415	73.535	28.208
416	38.97	99.802
417	89.267	91.949
418	30.64	50.896
419	12.523	71.182
420	34.957	49.073
421	82.543	33.307
422	44.059	8.226
423	43.53	23.366
424	41.256	65.498
425	64.879	8.195
426	13.327	29.786
427	11.338	56.659
428	92.302	48.094
429	52.336	84.178
430	56.183	67.999
431	69.22	1.538
432	63.993	58.294
433	20.702	34.616
434	48.398	11.081
435	87.572	79.043
436	45.165	51.886
437	29.522	25.439
438	69.223	39.03
439	41.179	72.578
440	2.55	63.526
441	78.063	56.452
442	87.512	52.097
443	4.129	9.046
444	42.567	15.36
445	92.1	3.101
446	56.282	7.649
447	11.463	25.968
448	83.671	73.272
449	21.665	49.857
450	88.187	22.184
451	0.673	58.81
452	16.159	27.479
453	47.879	62.039
454	63.451	82.723
455	16.314	7.694
456	96.868	28.309
457	52.71	73.678
458	24.523	11.117
459	0.564	55.715
460	82.008	25.506
461	85.786	64.153
462	91.296	67.173
463	43.918	3.725
464	48.758	31.083
465	99.065	84.802
466	0.667	51.174
467	51.539	58.762
468	15.902	58.92
469	17.639	13.005
470	29.788	9.449
471	65.642	86.703
472	80.705	66.235
473	0.573	81.796
474	42.477	63.134
475	28.933	1.438
476	87.223	36.984
477	73.848	66.072
478	15.971	95.551
479	14.4	95.911
480	88.569	1.023
481	55.554	62.603
482	36.037	47.283
483	7.075	27.525
484	33.112	75.187
485	17.954	39.11
486	8.709	79.453
487	25.559	89.398
488	78.848	1.503
489	19.255	99.303
490	72.478	52.06
491	78.803	1.142
492	11.789	65.817
493	39.392	42.007
494	27.765	33.637
495	28.957	66.266
496	21.997	53.945
497	88.139	9.435
498	55.385	89.052
499	46.468	60.763
500	27.564	46.944
